Gesture,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
Yo Yo,0.618717,0.731071,-0.0,0.646724,0.65394,0.026448,0.638737,0.594582,0.037969,0.614366,0.563195,0.044494,0.586504,0.557362,0.047898,0.639953,0.547668,0.012008,0.624821,0.479119,0.014794,0.618396,0.434069,0.015857,0.614542,0.399881,0.014973,0.609107,0.550801,-0.000536,0.584367,0.538824,0.006238,0.584758,0.576739,0.012125,0.594577,0.594249,0.013491,0.576829,0.571672,-0.010099,0.557155,0.556613,-0.005789,0.560166,0.588989,0.002051,0.570793,0.609303,0.005005,0.544971,0.599276,-0.017044,0.526697,0.528758,-0.020142,0.515756,0.49146,-0.017867,0.51086,0.459701,-0.016041
Yo Yo,0.60756,0.743195,-0.0,0.635765,0.666929,0.022694,0.629263,0.604258,0.032801,0.603987,0.571345,0.037515,0.576816,0.56069,0.039407,0.62425,0.556736,0.014715,0.61295,0.487866,0.018172,0.608402,0.444604,0.021667,0.605982,0.409412,0.023475,0.593823,0.56162,0.002218,0.577495,0.553393,0.003749,0.578989,0.592012,0.005923,0.586997,0.614396,0.007012,0.563786,0.583557,-0.007583,0.551118,0.571476,-0.011063,0.557558,0.605843,-0.007792,0.567132,0.628415,-0.004879,0.5342,0.609716,-0.014533,0.513035,0.546969,-0.017191,0.501911,0.509576,-0.013762,0.49452,0.475601,-0.010714
Yo Yo,0.642467,0.740694,-0.0,0.669249,0.656949,0.036809,0.661925,0.59303,0.051473,0.636481,0.555404,0.058856,0.609667,0.544187,0.062173,0.664613,0.542832,0.019643,0.648733,0.465701,0.021315,0.64193,0.415515,0.019118,0.639051,0.377149,0.015727,0.632934,0.544249,0.002883,0.605874,0.521411,0.014312,0.604566,0.560781,0.021692,0.613454,0.579066,0.022631,0.599828,0.564317,-0.010137,0.579025,0.543634,0.000962,0.580802,0.576549,0.011876,0.590855,0.597221,0.014713,0.566257,0.59306,-0.020113,0.544075,0.515615,-0.018709,0.530835,0.477693,-0.013851,0.526335,0.447738,-0.011007
Yo Yo,0.626911,0.749631,-0.0,0.629043,0.676462,0.02248,0.608453,0.613563,0.027024,0.568669,0.581625,0.025751,0.529942,0.569162,0.02296,0.655313,0.547964,0.011554,0.63401,0.472516,0.010169,0.629259,0.424745,0.010206,0.62588,0.384294,0.009337,0.632677,0.547419,-0.004411,0.579559,0.542104,-0.012541,0.56989,0.586887,-0.0173,0.577525,0.611209,-0.020169,0.603815,0.562058,-0.017601,0.557069,0.552928,-0.028026,0.547975,0.597025,-0.029267,0.553514,0.622383,-0.028187,0.571307,0.578952,-0.027805,0.54909,0.507602,-0.033337,0.536993,0.469777,-0.032338,0.530944,0.433639,-0.030991
Yo Yo,0.633139,0.721048,-0.0,0.579518,0.692407,-0.01548,0.547422,0.621658,-0.022218,0.547311,0.555209,-0.030683,0.55911,0.502369,-0.037556,0.566195,0.551274,0.002635,0.554865,0.480818,-0.00825,0.545398,0.435352,-0.013086,0.539017,0.397916,-0.015509,0.597072,0.545051,0.000909,0.58295,0.504356,-0.029078,0.58511,0.551503,-0.040089,0.594802,0.594382,-0.037353,0.62743,0.543213,-0.003373,0.613612,0.497033,-0.032334,0.606151,0.535184,-0.032452,0.607709,0.570552,-0.021793,0.656384,0.544185,-0.008738,0.65714,0.476064,-0.024036,0.654271,0.432161,-0.02468,0.653228,0.393806,-0.019891
Yo Yo,0.748623,0.68099,-0.0,0.699324,0.650758,-0.021445,0.672536,0.584817,-0.032538,0.684435,0.514913,-0.044161,0.700903,0.46149,-0.053915,0.636749,0.501321,-0.010884,0.605974,0.413002,-0.027166,0.587396,0.35792,-0.037155,0.57265,0.309988,-0.043723,0.674334,0.485297,-0.010922,0.672077,0.441042,-0.046952,0.679034,0.492103,-0.061193,0.684657,0.530364,-0.060538,0.712027,0.479298,-0.013103,0.710621,0.446877,-0.046875,0.711851,0.502042,-0.045895,0.713752,0.541209,-0.033327,0.746699,0.479168,-0.016888,0.746663,0.409215,-0.036298,0.743341,0.365799,-0.035203,0.739104,0.32379,-0.02761
Yo Yo,0.768288,0.694176,-0.0,0.716511,0.666067,-0.028108,0.686257,0.598819,-0.043607,0.6992,0.521817,-0.058365,0.715037,0.456814,-0.071035,0.649779,0.507686,-0.02229,0.617858,0.415838,-0.042541,0.597957,0.361549,-0.053825,0.579661,0.312728,-0.061675,0.689299,0.489653,-0.02038,0.686735,0.439829,-0.061426,0.697036,0.500783,-0.074237,0.701307,0.540686,-0.07225,0.727306,0.484022,-0.021164,0.727229,0.448746,-0.0603,0.730583,0.512169,-0.056694,0.730657,0.552871,-0.041682,0.761929,0.486109,-0.023977,0.758882,0.4139,-0.047924,0.754019,0.37053,-0.046817,0.74638,0.325289,-0.038869
Yo Yo,0.77294,0.702818,-0.0,0.723238,0.67228,-0.030912,0.695843,0.603167,-0.047693,0.7137,0.526511,-0.062917,0.732495,0.463015,-0.075956,0.659823,0.505883,-0.025974,0.631667,0.410474,-0.04599,0.614397,0.353742,-0.056844,0.598097,0.303304,-0.064304,0.701203,0.490295,-0.022417,0.705108,0.445222,-0.064823,0.714839,0.50707,-0.078559,0.718127,0.549242,-0.076692,0.74027,0.487274,-0.021537,0.745307,0.45606,-0.062068,0.745843,0.518524,-0.060538,0.741964,0.55865,-0.046368,0.77559,0.491229,-0.022646,0.776019,0.418436,-0.047624,0.774633,0.374464,-0.047635,0.769554,0.328607,-0.040012
Yo Yo,0.761785,0.718786,-0.0,0.711195,0.689756,-0.029335,0.681233,0.624321,-0.045508,0.695717,0.55036,-0.060355,0.714319,0.486967,-0.073252,0.647003,0.528058,-0.025309,0.618173,0.437048,-0.045633,0.600456,0.381981,-0.057466,0.583854,0.33231,-0.066008,0.687795,0.512578,-0.022792,0.685977,0.465613,-0.063866,0.69557,0.525404,-0.076906,0.698962,0.566559,-0.075375,0.726773,0.510422,-0.02296,0.726802,0.477142,-0.062091,0.729287,0.536119,-0.059763,0.728191,0.573945,-0.045924,0.761455,0.515758,-0.025143,0.761303,0.44316,-0.049962,0.759618,0.399711,-0.050422,0.75442,0.353976,-0.043685
Yo Yo,0.76171,0.734597,-0.0,0.712185,0.707265,-0.029327,0.683707,0.644114,-0.046692,0.700456,0.572016,-0.062581,0.71989,0.510073,-0.076466,0.651053,0.543516,-0.03079,0.620916,0.450132,-0.051907,0.602324,0.394112,-0.063775,0.584969,0.343711,-0.07277,0.691675,0.528679,-0.028587,0.68996,0.484035,-0.069274,0.698178,0.54227,-0.081605,0.700601,0.580867,-0.080915,0.730698,0.527182,-0.02888,0.731448,0.494933,-0.06777,0.730953,0.552746,-0.065374,0.727147,0.589709,-0.052649,0.765337,0.53251,-0.031153,0.768268,0.459626,-0.057544,0.768071,0.414604,-0.059582,0.763931,0.367154,-0.054384
Yo Yo,0.76123,0.739809,0.0,0.709444,0.712403,-0.028765,0.67902,0.649305,-0.046748,0.69713,0.577587,-0.063302,0.717867,0.516215,-0.077648,0.649034,0.543052,-0.03136,0.616584,0.450898,-0.051793,0.596115,0.397517,-0.062863,0.577629,0.348808,-0.071686,0.690218,0.529059,-0.030055,0.686788,0.482707,-0.069935,0.692935,0.543664,-0.081029,0.695478,0.583441,-0.07981,0.73,0.529233,-0.031294,0.729673,0.498176,-0.069385,0.727459,0.557968,-0.066195,0.723651,0.595224,-0.053477,0.765365,0.536502,-0.034592,0.769681,0.463199,-0.061002,0.769779,0.417594,-0.063323,0.766276,0.368232,-0.058704
Yo Yo,0.7574,0.732718,-0.0,0.705748,0.706596,-0.027276,0.674989,0.644004,-0.044801,0.692509,0.573806,-0.061131,0.713723,0.513116,-0.075348,0.647695,0.539827,-0.030359,0.615539,0.449213,-0.050429,0.595478,0.396442,-0.060956,0.577823,0.348184,-0.069092,0.688214,0.52661,-0.02945,0.686215,0.48274,-0.068884,0.692748,0.543254,-0.079531,0.695962,0.582216,-0.077992,0.727153,0.526925,-0.030905,0.727152,0.497269,-0.068895,0.725111,0.557615,-0.065505,0.721802,0.595065,-0.052522,0.761804,0.533488,-0.034197,0.765998,0.461367,-0.05994,0.766226,0.416582,-0.061546,0.763107,0.367709,-0.056397
Yo Yo,0.762952,0.731437,0.0,0.71163,0.705373,-0.028175,0.682022,0.642823,-0.045716,0.700196,0.573641,-0.061776,0.721076,0.51313,-0.075526,0.654175,0.538308,-0.030564,0.622464,0.446622,-0.050339,0.602399,0.394823,-0.060877,0.584846,0.346811,-0.069148,0.695048,0.524804,-0.029077,0.693913,0.480291,-0.068528,0.701095,0.541857,-0.079478,0.705989,0.580896,-0.07798,0.734271,0.525377,-0.029991,0.73457,0.496162,-0.067523,0.730767,0.558083,-0.064143,0.727199,0.595307,-0.051206,0.769004,0.532435,-0.03289,0.775029,0.459983,-0.058301,0.77539,0.414966,-0.059838,0.77285,0.365703,-0.054667
Yo Yo,0.759782,0.729505,-0.0,0.709073,0.701635,-0.026939,0.679889,0.636309,-0.042956,0.694023,0.566277,-0.057767,0.712907,0.506333,-0.070321,0.650548,0.540337,-0.026559,0.619256,0.451687,-0.045784,0.599445,0.402211,-0.055866,0.582028,0.355714,-0.06329,0.690676,0.527044,-0.02489,0.688247,0.482437,-0.063647,0.695504,0.544238,-0.074383,0.699167,0.581804,-0.072157,0.729035,0.526451,-0.025637,0.728853,0.498219,-0.063181,0.727284,0.562211,-0.059647,0.723972,0.599721,-0.045846,0.763216,0.531802,-0.028162,0.766614,0.461035,-0.052085,0.767142,0.418167,-0.052175,0.76422,0.370536,-0.045747
Yo Yo,0.773547,0.714727,-0.0,0.723456,0.685666,-0.028337,0.695128,0.620046,-0.044907,0.71055,0.548112,-0.0602,0.728962,0.486841,-0.073293,0.665783,0.522536,-0.027142,0.634612,0.434778,-0.047567,0.614292,0.38457,-0.058719,0.596358,0.337813,-0.066889,0.705917,0.508745,-0.025305,0.704574,0.462821,-0.065222,0.71173,0.523953,-0.076811,0.714785,0.561908,-0.075059,0.74424,0.508485,-0.026097,0.745698,0.47794,-0.064716,0.744526,0.540566,-0.061351,0.741027,0.578494,-0.047468,0.778496,0.515188,-0.028864,0.781847,0.444675,-0.0539,0.782124,0.40139,-0.054363,0.779149,0.354286,-0.04797
Yo Yo,0.781489,0.713076,-0.0,0.734201,0.682597,-0.027619,0.707515,0.617355,-0.043604,0.722653,0.546743,-0.05833,0.741193,0.487446,-0.070842,0.675655,0.523052,-0.025722,0.646627,0.435304,-0.045845,0.626923,0.383782,-0.057029,0.609156,0.336749,-0.065118,0.716035,0.509357,-0.023687,0.716602,0.462924,-0.063473,0.723914,0.524958,-0.074556,0.726063,0.563942,-0.072046,0.754201,0.508829,-0.024197,0.756383,0.47725,-0.062276,0.75609,0.539111,-0.058307,0.752877,0.577115,-0.043799,0.788022,0.515339,-0.02662,0.791811,0.445055,-0.051234,0.792197,0.402577,-0.051251,0.789058,0.356595,-0.044319
Yo Yo,0.783108,0.722078,-0.0,0.734969,0.691966,-0.029715,0.707013,0.627222,-0.046927,0.722622,0.555939,-0.06261,0.742296,0.49532,-0.076081,0.676063,0.529756,-0.0277,0.646783,0.44071,-0.048007,0.627236,0.389267,-0.05907,0.609982,0.342027,-0.067156,0.71664,0.516846,-0.025055,0.715757,0.470798,-0.065708,0.723242,0.532261,-0.077504,0.726743,0.570708,-0.075485,0.755079,0.51685,-0.025108,0.756501,0.484753,-0.064005,0.755589,0.546556,-0.060763,0.752307,0.584433,-0.046742,0.789028,0.523603,-0.027237,0.792353,0.453124,-0.052497,0.792726,0.409762,-0.053233,0.78978,0.3624,-0.046879
One,0.703297,0.792215,-0.0,0.653595,0.750703,-0.023306,0.622744,0.682217,-0.04237,0.622935,0.6206,-0.063003,0.641957,0.571663,-0.081864,0.655347,0.554264,-0.023173,0.64144,0.453843,-0.056233,0.635825,0.395225,-0.074173,0.637935,0.344784,-0.086279,0.702468,0.555797,-0.029692,0.668887,0.526783,-0.077502,0.651252,0.599694,-0.08471,0.653281,0.63585,-0.077466,0.7409,0.578695,-0.040402,0.691488,0.598549,-0.080192,0.678709,0.665653,-0.065984,0.688572,0.685067,-0.046177,0.77078,0.615494,-0.054552,0.720935,0.641909,-0.076475,0.709183,0.689591,-0.065463,0.719728,0.700144,-0.050768
One,0.705142,0.790626,-0.0,0.654541,0.748993,-0.023188,0.623993,0.678403,-0.041093,0.624176,0.616115,-0.060592,0.642257,0.567417,-0.078285,0.655906,0.551579,-0.021497,0.641364,0.451554,-0.053812,0.635675,0.392395,-0.071432,0.637796,0.341453,-0.083392,0.703384,0.552751,-0.028111,0.670694,0.524448,-0.076233,0.651542,0.596703,-0.084215,0.651806,0.634527,-0.077257,0.741741,0.576104,-0.038925,0.692568,0.595778,-0.079533,0.678994,0.662875,-0.066534,0.68792,0.684037,-0.0471,0.770817,0.613459,-0.053105,0.721474,0.640221,-0.076026,0.708141,0.687478,-0.066028,0.716673,0.699004,-0.051771
One,0.710887,0.793042,-0.0,0.659652,0.751647,-0.022802,0.627909,0.679255,-0.040584,0.628147,0.61521,-0.060004,0.650927,0.56917,-0.077639,0.660346,0.553893,-0.021271,0.645548,0.453356,-0.054168,0.639587,0.395004,-0.072397,0.641503,0.343327,-0.084895,0.707507,0.553988,-0.028047,0.676773,0.523671,-0.075849,0.658472,0.595593,-0.083524,0.658895,0.630936,-0.076531,0.746264,0.576533,-0.039058,0.699364,0.597567,-0.079249,0.686125,0.664696,-0.065737,0.69536,0.683727,-0.046074,0.775866,0.613478,-0.053491,0.728643,0.641441,-0.075693,0.71628,0.689288,-0.065234,0.725897,0.699582,-0.050867
One,0.706993,0.787427,-0.0,0.655881,0.748405,-0.023097,0.624794,0.679918,-0.040928,0.624302,0.619742,-0.060117,0.643018,0.572078,-0.0776,0.657296,0.552004,-0.024171,0.64254,0.450375,-0.056591,0.636883,0.392482,-0.075027,0.638261,0.34169,-0.087481,0.704259,0.552957,-0.030236,0.673343,0.523939,-0.078848,0.654415,0.591769,-0.088518,0.651735,0.630918,-0.082817,0.742555,0.575562,-0.040014,0.694327,0.597407,-0.07994,0.681374,0.662608,-0.068258,0.687778,0.686557,-0.049691,0.77199,0.611791,-0.053059,0.724378,0.639445,-0.074867,0.711085,0.685151,-0.065045,0.717474,0.698386,-0.050902
One,0.706618,0.790935,-0.0,0.658079,0.753093,-0.026196,0.625414,0.684567,-0.047684,0.625771,0.622212,-0.070417,0.651608,0.576115,-0.091259,0.657081,0.54804,-0.030467,0.644839,0.442158,-0.066778,0.640187,0.378652,-0.086186,0.642667,0.32479,-0.09928,0.707083,0.549265,-0.0364,0.678584,0.532441,-0.086259,0.661455,0.610321,-0.092268,0.663835,0.643472,-0.084424,0.748732,0.575073,-0.046727,0.704897,0.60604,-0.088823,0.689373,0.675883,-0.072769,0.697598,0.6929,-0.051587,0.78251,0.615581,-0.060758,0.736378,0.648693,-0.084236,0.71819,0.698283,-0.072359,0.722906,0.708092,-0.056761
One,0.728151,0.791732,-0.0,0.657491,0.730294,-0.006259,0.619606,0.659192,-0.020837,0.596317,0.606937,-0.040825,0.586361,0.557018,-0.060101,0.675027,0.530013,-0.007442,0.651777,0.440852,-0.033924,0.644201,0.380484,-0.050962,0.643153,0.329907,-0.064095,0.710122,0.534495,-0.022789,0.618822,0.524781,-0.060546,0.612719,0.593942,-0.065346,0.634756,0.624512,-0.061332,0.731973,0.562429,-0.041184,0.636408,0.585709,-0.072063,0.637592,0.643753,-0.056099,0.661129,0.66077,-0.039581,0.740775,0.604927,-0.062208,0.664458,0.622254,-0.080439,0.661848,0.661435,-0.068812,0.67923,0.675648,-0.055611
One,0.736706,0.752395,-0.0,0.730741,0.660838,0.021489,0.69792,0.585882,0.023833,0.65287,0.552413,0.020194,0.614451,0.552351,0.014405,0.696626,0.517432,0.007409,0.674336,0.422481,-0.001759,0.669665,0.361717,-0.007219,0.668729,0.312911,-0.011231,0.673886,0.531621,-0.007588,0.600663,0.522341,-0.015536,0.601989,0.560605,-0.011611,0.619776,0.576762,-0.008487,0.649366,0.564573,-0.020515,0.591599,0.572511,-0.02269,0.604162,0.604977,-0.010262,0.623395,0.613721,-0.003258,0.627019,0.604953,-0.032568,0.590546,0.611748,-0.031205,0.604249,0.64125,-0.019682,0.619764,0.653186,-0.010412
One,0.719401,0.744743,0.0,0.73566,0.649298,0.031265,0.711686,0.584459,0.044877,0.680583,0.557047,0.052154,0.652927,0.560382,0.055798,0.696199,0.52693,0.019991,0.682045,0.426019,0.024174,0.674082,0.365616,0.026252,0.668526,0.321893,0.02732,0.657083,0.540339,0.008761,0.631961,0.517751,0.022017,0.638403,0.550136,0.031934,0.651112,0.571801,0.036335,0.627598,0.575719,0.001116,0.615461,0.571196,0.019841,0.627479,0.595904,0.030729,0.639825,0.613564,0.0329,0.60343,0.619004,-0.004623,0.601593,0.614817,0.014488,0.615501,0.636769,0.028195,0.626956,0.654054,0.036601
One,0.695141,0.750254,-0.0,0.732226,0.664244,0.035395,0.715456,0.593271,0.055271,0.686912,0.559224,0.069617,0.658675,0.564359,0.080181,0.685428,0.529414,0.025666,0.675825,0.427703,0.040038,0.669205,0.369195,0.044875,0.663111,0.325666,0.045396,0.641348,0.537405,0.018408,0.646707,0.527827,0.047373,0.656217,0.561309,0.058942,0.662937,0.583332,0.059396,0.612432,0.572887,0.015833,0.624911,0.574589,0.049246,0.638358,0.597554,0.058478,0.645693,0.61931,0.054354,0.589055,0.614839,0.015539,0.599941,0.613501,0.043985,0.614027,0.631583,0.056688,0.622812,0.6522,0.061241
One,0.690187,0.749125,-0.0,0.731754,0.669864,0.036011,0.720768,0.600266,0.058075,0.689782,0.564149,0.074975,0.663682,0.561881,0.088439,0.684972,0.530527,0.032168,0.679414,0.428915,0.048722,0.675625,0.36992,0.05356,0.672553,0.32487,0.054087,0.638483,0.536972,0.026986,0.647503,0.526088,0.059968,0.657317,0.55973,0.071478,0.662944,0.582413,0.071631,0.610207,0.571599,0.026343,0.624944,0.573079,0.063513,0.639415,0.596876,0.071305,0.646474,0.619196,0.065777,0.586688,0.611704,0.028045,0.599501,0.612092,0.05875,0.613509,0.632207,0.070282,0.62168,0.653055,0.073852
One,0.684893,0.750489,0.0,0.727818,0.671861,0.030653,0.719445,0.602811,0.048289,0.689602,0.564404,0.061142,0.663321,0.560454,0.070751,0.683191,0.53392,0.02469,0.678572,0.431556,0.037023,0.676452,0.370522,0.039729,0.674126,0.324139,0.039137,0.638331,0.53976,0.019258,0.645889,0.526669,0.046172,0.65498,0.559168,0.056132,0.660075,0.581906,0.056136,0.609322,0.573273,0.017903,0.62341,0.571985,0.048743,0.636429,0.594715,0.057309,0.642705,0.617201,0.053768,0.584776,0.612846,0.018514,0.596274,0.608079,0.045277,0.609918,0.626572,0.058117,0.617382,0.647665,0.063403
One,0.6844,0.757941,0.0,0.724721,0.675023,0.029573,0.712576,0.60405,0.04463,0.682887,0.566369,0.054756,0.655956,0.562684,0.061328,0.683302,0.536408,0.018004,0.679397,0.430026,0.02667,0.678028,0.365643,0.028267,0.676283,0.317837,0.027307,0.638637,0.540687,0.011742,0.642429,0.527981,0.034452,0.6502,0.560814,0.044942,0.655999,0.583351,0.045973,0.607555,0.57343,0.009575,0.619128,0.574903,0.036806,0.631211,0.598168,0.046728,0.637891,0.621207,0.044839,0.580946,0.613023,0.009241,0.591573,0.610526,0.032593,0.604802,0.630258,0.045191,0.612255,0.651807,0.051032
One,0.685816,0.753774,0.0,0.720803,0.668574,0.031237,0.705425,0.597291,0.045018,0.676226,0.560021,0.05356,0.650139,0.555299,0.058424,0.682424,0.532526,0.013675,0.678195,0.422686,0.01885,0.677871,0.356454,0.019112,0.67617,0.307756,0.017814,0.642003,0.534931,0.005583,0.636947,0.520517,0.025714,0.643194,0.554314,0.037501,0.649086,0.576224,0.040123,0.610427,0.5651,0.001702,0.614815,0.571107,0.027986,0.627317,0.593948,0.038877,0.635216,0.614294,0.037907,0.581278,0.602364,-0.000357,0.588502,0.603862,0.022045,0.602685,0.624249,0.034539,0.61054,0.643855,0.040635
One,0.68492,0.755296,0.0,0.719674,0.666772,0.031235,0.69983,0.591592,0.045672,0.670445,0.554091,0.054873,0.641393,0.556397,0.060297,0.681286,0.531995,0.013664,0.673708,0.423475,0.018989,0.672555,0.356422,0.018133,0.670283,0.306821,0.015367,0.640001,0.535979,0.00547,0.636356,0.518141,0.026082,0.643943,0.552582,0.037291,0.65049,0.576092,0.038765,0.608279,0.566574,0.001444,0.615636,0.568033,0.028375,0.627513,0.590827,0.039438,0.634941,0.614367,0.037858,0.579566,0.604712,-0.000798,0.588029,0.602093,0.021903,0.601766,0.622177,0.034375,0.609747,0.644269,0.039775
One,0.683286,0.757591,0.0,0.718162,0.667394,0.028853,0.699154,0.59398,0.043108,0.668491,0.55882,0.052257,0.640732,0.560075,0.058095,0.675538,0.531177,0.015755,0.668998,0.421381,0.021709,0.667862,0.354321,0.022134,0.665335,0.304637,0.020632,0.633839,0.536667,0.008505,0.634002,0.520327,0.027578,0.643057,0.553167,0.037725,0.649196,0.575771,0.039492,0.603216,0.568564,0.005103,0.613658,0.571606,0.029881,0.627275,0.594033,0.039724,0.634656,0.615703,0.038627,0.575762,0.6075,0.003327,0.585886,0.604403,0.025148,0.600461,0.622093,0.037335,0.608845,0.641823,0.043305
One,0.683734,0.75654,0.0,0.713926,0.665251,0.033939,0.692503,0.590641,0.050975,0.661885,0.558394,0.061933,0.633832,0.564545,0.069172,0.675075,0.530552,0.022845,0.667466,0.423118,0.030746,0.665522,0.356843,0.031837,0.663297,0.307857,0.030741,0.633644,0.536119,0.014346,0.628183,0.525445,0.036157,0.635675,0.557961,0.046297,0.642662,0.579078,0.047704,0.602436,0.56839,0.009951,0.607759,0.576975,0.037713,0.620844,0.599032,0.046161,0.62923,0.619437,0.043533,0.573809,0.607607,0.007592,0.583716,0.61075,0.031737,0.597607,0.630575,0.043183,0.605789,0.650893,0.048203
One,0.687838,0.754254,0.0,0.719847,0.663357,0.043461,0.69746,0.587253,0.064065,0.666883,0.547711,0.07813,0.640483,0.551178,0.087774,0.682237,0.52967,0.024321,0.669447,0.417156,0.031839,0.666188,0.348732,0.031173,0.663387,0.298055,0.029162,0.639835,0.534096,0.014746,0.630925,0.506484,0.044966,0.640532,0.53971,0.061144,0.647673,0.564614,0.065269,0.607412,0.567176,0.010075,0.611767,0.572912,0.0476,0.62518,0.594695,0.05851,0.633309,0.616869,0.055089,0.577469,0.608595,0.008293,0.586342,0.60837,0.0402,0.601151,0.627425,0.053315,0.60973,0.648803,0.057663
One,0.703473,0.762377,-0.0,0.633528,0.701891,-0.001411,0.599619,0.627332,-0.012767,0.57831,0.575236,-0.028497,0.56192,0.530776,-0.043841,0.659389,0.509444,-0.008705,0.645754,0.42447,-0.033194,0.644564,0.36948,-0.049091,0.649525,0.317788,-0.061184,0.681584,0.518476,-0.023265,0.588649,0.509703,-0.053909,0.581072,0.562123,-0.057315,0.599453,0.579306,-0.055399,0.689317,0.548874,-0.039755,0.594144,0.566759,-0.065591,0.597855,0.613056,-0.051798,0.620561,0.622732,-0.038618,0.686676,0.589932,-0.057986,0.608581,0.604809,-0.075817,0.612474,0.641853,-0.067001,0.632602,0.653776,-0.056416
One,0.713917,0.766058,-0.0,0.663459,0.724626,-0.021813,0.627828,0.650604,-0.037987,0.624351,0.578847,-0.056107,0.651655,0.531625,-0.072531,0.656328,0.536129,-0.016271,0.638911,0.433483,-0.046819,0.6319,0.376319,-0.063512,0.632923,0.325525,-0.074622,0.700796,0.536262,-0.022674,0.672609,0.495435,-0.069873,0.661307,0.564948,-0.078268,0.666696,0.605239,-0.071342,0.740196,0.554543,-0.03316,0.700435,0.557471,-0.07521,0.689258,0.628901,-0.063342,0.69773,0.658865,-0.043212,0.775174,0.586531,-0.046446,0.730774,0.59571,-0.069054,0.715794,0.649195,-0.057987,0.721518,0.672103,-0.042615
One,0.750609,0.756687,-0.0,0.702779,0.728294,-0.02837,0.666607,0.658137,-0.047846,0.674088,0.591737,-0.067568,0.702584,0.546194,-0.084843,0.684709,0.515953,-0.03137,0.66596,0.412933,-0.064797,0.657083,0.352001,-0.082738,0.655904,0.298325,-0.095352,0.734457,0.515437,-0.035844,0.724407,0.502583,-0.084876,0.709993,0.583302,-0.091208,0.710294,0.615152,-0.084178,0.778497,0.538324,-0.044658,0.760592,0.560113,-0.087535,0.738801,0.633433,-0.073335,0.737555,0.648686,-0.053621,0.817036,0.574972,-0.05708,0.795069,0.59978,-0.081317,0.770201,0.652488,-0.070466,0.764149,0.662252,-0.05602
One,0.760756,0.770608,-0.0,0.70939,0.74229,-0.031819,0.67,0.671805,-0.05358,0.680383,0.605234,-0.07541,0.714325,0.558035,-0.094758,0.691605,0.519479,-0.03662,0.673907,0.410612,-0.072301,0.665615,0.347495,-0.092684,0.66536,0.29044,-0.107231,0.743508,0.515963,-0.040228,0.740174,0.512628,-0.091808,0.724041,0.587907,-0.101886,0.720609,0.620152,-0.09762,0.788512,0.539572,-0.048129,0.773481,0.581146,-0.091732,0.749394,0.652137,-0.080364,0.744486,0.66772,-0.062846,0.826573,0.577899,-0.060279,0.808024,0.62346,-0.08572,0.781524,0.677052,-0.077457,0.77248,0.687045,-0.064651
One,0.755976,0.768433,-0.0,0.70401,0.741341,-0.031403,0.66614,0.674988,-0.053014,0.68092,0.616264,-0.074292,0.718541,0.581055,-0.093427,0.689422,0.51991,-0.041176,0.67379,0.412445,-0.07536,0.667257,0.348681,-0.094631,0.666257,0.292204,-0.108311,0.741346,0.514465,-0.043907,0.749553,0.532292,-0.095628,0.732091,0.606372,-0.107189,0.721503,0.640783,-0.104125,0.785733,0.536565,-0.050103,0.781062,0.596097,-0.094731,0.756176,0.662594,-0.087493,0.744172,0.680068,-0.072595,0.822976,0.57286,-0.06012,0.813978,0.630246,-0.087843,0.787247,0.683601,-0.082657,0.771707,0.696387,-0.071489
One,0.752081,0.758597,-0.0,0.700169,0.735576,-0.034564,0.660727,0.674086,-0.058301,0.673026,0.618449,-0.081104,0.71049,0.583853,-0.101423,0.678898,0.518449,-0.045393,0.659596,0.41029,-0.081025,0.651092,0.345895,-0.10123,0.64795,0.287648,-0.115583,0.728758,0.511015,-0.046945,0.73855,0.522584,-0.099962,0.725688,0.594507,-0.112048,0.717528,0.627474,-0.109299,0.772594,0.529549,-0.05214,0.773027,0.584936,-0.097837,0.751374,0.652362,-0.090323,0.740251,0.670807,-0.075014,0.810618,0.562733,-0.061493,0.808205,0.615512,-0.090332,0.784598,0.668997,-0.085399,0.769758,0.682485,-0.0743
One,0.741109,0.75192,-0.0,0.690556,0.735327,-0.029914,0.646218,0.67779,-0.051424,0.651591,0.619222,-0.07294,0.686699,0.583518,-0.092446,0.661482,0.520092,-0.042259,0.639407,0.411212,-0.075855,0.630481,0.347517,-0.094107,0.627058,0.291827,-0.106852,0.709865,0.510493,-0.044887,0.718972,0.524271,-0.095537,0.707898,0.598009,-0.105805,0.69987,0.631545,-0.102282,0.753379,0.525834,-0.050646,0.754354,0.577085,-0.094216,0.735388,0.645389,-0.085731,0.724106,0.665592,-0.070275,0.79202,0.555321,-0.060027,0.789772,0.605687,-0.08688,0.768602,0.660182,-0.080958,0.753944,0.675793,-0.069409
